Site,Lat,Lon,PFT,Year,D13C_gpp,D13C_gs,D13C_6-8,Discr_mod,Stom_mod,beta_stress,Obs
298,10.75,-85.5,BDT,1996,22.92905034,23.35463333,23.35463333,photoresp,Medlyn,1,24.27214536
298,10.75,-85.5,BDT,1996,22.92905034,23.35463333,23.35463333,photoresp,Medlyn,1,22.26687275
298,10.75,-85.5,BDT,1996,22.92905034,23.35463333,23.35463333,photoresp,Medlyn,1,21.3197447
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,23.5324461
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,23.21575908
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,24.37790398
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,23.32129964
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,22.79381443
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,22.26687275
298,10.75,-85.5,BET,1996,NA,23.80446911,23.93533707,photoresp,Medlyn,0,21.74047374
299,44.77,-85.4,NET,2007,21.6479385,23.1465683,20.07348251,photoresp,Medlyn,0.679718534,20.87387879
300,39.5087,-84.763098,BDT,2011,23.28485358,22.37874413,22.37874413,photoresp,Medlyn,0.932693561,20.16011509
301,30.16731,-84.65559,NDT,2016,20.69076538,19.63240242,19.63240242,photoresp,Medlyn,0.993573984,23.61391067
302,30.16759,-84.65544,NDT,2016,20.69076538,19.63240242,19.63240242,photoresp,Medlyn,0.993573984,19.96345925
303,41.926,-84.629913,NET,1988,21.63531266,22.70542336,18.58548927,photoresp,Medlyn,0.506869773,22.74315906
304,44.689066,-84.607381,BDT,1993,23.91545521,23.88969231,23.88969231,photoresp,Medlyn,0.996764918,20.88917897
305,45.84068,-84.605747,BDT,1980,23.84602746,23.49656296,23.49656296,photoresp,Medlyn,0.98663044,21.67027201
306,35.97,-84.28,NET,1988,21.61496929,21.91339684,19.81052208,photoresp,Medlyn,0.845192889,19.95806956
306,35.97,-84.28,BDT,1988,23.17170325,22.53832245,22.53832245,photoresp,Medlyn,0.851414025,21.89044481
306,35.97,-84.28,BDT,1988,23.17170325,22.53832245,22.53832245,photoresp,Medlyn,0.851414025,22.73289365
306,35.97,-84.28,BDT,1988,23.17170325,22.53832245,22.53832245,photoresp,Medlyn,0.851414025,23.28123067
307,37.708544,-84.272259,NET,1982,21.86301483,22.17698669,20.22044754,photoresp,Medlyn,0.98541226,18.34435056
308,41.95,-84.21,NET,1988,21.57278298,22.58150482,18.50578499,photoresp,Medlyn,0.552872201,19.28089517
309,42.03,-84.21,NET,1988,21.55837644,22.78032875,18.64380836,photoresp,Medlyn,0.681609988,19.4921883
310,42.02580556,-84.11480556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.2327616
311,42.02597222,-84.11477778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.53800612
312,42.02916667,-84.11308333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.39257382
313,42.02925,-84.11302778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.87863049
314,42.02969444,-84.11297222,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.43792376
315,42.02922222,-84.11294444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.37295259
316,42.02908333,-84.11294444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,17.11311104
317,42.03008333,-84.11288889,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.31214769
318,42.03002778,-84.11280556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.86929831
319,42.02936111,-84.11280556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,15.20613668
320,42.02911111,-84.11280556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.60246765
321,42.02886111,-84.11277778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.57606963
322,42.02941667,-84.11275,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.49189468
323,42.02925,-84.11275,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.08630446
324,42.02913889,-84.11275,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.64260281
325,42.02897222,-84.11269444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.21167147
326,42.02911111,-84.11269444,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,23.71055827
327,42.02894444,-84.11266667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.54901844
328,42.02844444,-84.11263889,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,23.61928452
329,42.02888889,-84.11261111,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.05427954
330,42.02888889,-84.11258333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.82473335
331,42.02822222,-84.11258333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.54144731
332,42.02930556,-84.11255556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.06885884
333,42.02858333,-84.11252778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.19109051
334,42.03025,-84.1125,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,17.0108135
335,42.02991667,-84.11247222,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.89413931
336,42.02947222,-84.11247222,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,17.79084737
337,42.02908333,-84.11244444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,24.15564664
338,42.02927778,-84.11244444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.63099072
339,42.02941667,-84.11244444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.06381273
340,42.02822222,-84.11244444,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,25.44185891
341,42.02922222,-84.11241667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.03933941
342,42.02925,-84.11241667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.81212953
343,42.02947222,-84.11241667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.67912342
344,42.02961111,-84.11241667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.36774176
345,42.02958333,-84.11233333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.48097609
346,42.02888889,-84.11230556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.36403736
347,42.02902778,-84.11227778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,17.79730197
348,42.02913889,-84.11227778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.95512883
349,42.02966667,-84.11227778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,23.38197008
350,42.02908333,-84.11227778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,17.10890514
351,42.02975,-84.11227778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.72327705
352,42.02880556,-84.11225,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,20.36403736
353,42.0285,-84.11225,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.21740137
354,42.02894444,-84.11222222,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.46078921
355,42.02969444,-84.11219444,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.37796825
356,42.02836111,-84.11216667,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.20181017
357,42.02908333,-84.11213889,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,19.37762632
358,42.02852778,-84.11211111,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.29987678
359,42.02913889,-84.11208333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.03219491
360,42.02905556,-84.11208333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.28055339
361,42.02902778,-84.11205556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.15130108
361,42.02902778,-84.11205556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.00138984
362,42.02891667,-84.11205556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.45727363
363,42.02844444,-84.11205556,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.4204329
364,42.0283,-84.11205556,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,23.55110977
365,42.02880556,-84.11202778,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,22.02970782
366,42.02888889,-84.11194444,NDT,2014,21.27223631,20.6742115,20.6742115,photoresp,Medlyn,0.83058236,21.54603072
367,42.02894444,-84.11183333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,14.59277437
367,42.02894444,-84.11183333,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.95920468
368,42.02913889,-84.11175,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,18.95990139
369,42.02891667,-84.11175,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.02824523
370,42.02902778,-84.11172222,NET,2014,21.83875173,22.69062614,20.65461922,photoresp,Medlyn,0.832950413,21.67747238
371,42.02939167,-84.11148056,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,23.75910261
372,42.02955,-84.11143889,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,23.18906758
372,42.02955,-84.11143889,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,24.51107708
373,42.02897222,-84.11141667,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,20.09217625
374,42.02961111,-84.11138889,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,20.0949915
375,42.02969444,-84.11138889,BDT,2014,23.62113478,23.21822739,23.21822739,photoresp,Medlyn,0.83058236,21.93793055
376,42.2919,-83.845277,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,20.31513353
377,42.292,-83.845,BDT,2012,22.99923867,22.07418823,22.07418823,photoresp,Medlyn,0.811558783,19.08274512
378,42.2751,-83.7533722,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.63839798
379,42.2835,-83.75,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,16.91732721
380,42.2805,-83.748,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,20.47786361
381,42.2804,-83.748,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.56197379
382,42.278,-83.748,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.60543321
383,42.278,-83.742331,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,20.51048814
384,42.2787368,-83.7397456,NDT,2016,20.80938058,19.31263542,19.31263542,photoresp,Medlyn,0.769647439,16.99854799
385,41.8677,-83.7344333,BDT,2011,23.31296957,22.70309639,22.70309639,photoresp,Medlyn,0.883614818,21.40440987
386,42.3002,-83.66636111,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,18.90138395
387,42.2996,-83.66636111,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.83175766
388,42.3002,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.66870162
389,42.3003,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.53191433
390,42.3001,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.78439333
389,42.3003,-83.663,BDT,2012,22.99923867,22.07418823,22.07418823,photoresp,Medlyn,0.811558783,16.74049595
388,42.3002,-83.663,BDT,2012,22.99923867,22.07418823,22.07418823,photoresp,Medlyn,0.811558783,18.02690672
391,42.3,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.54310531
392,42.2998,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,19.56367777
393,42.2996,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,18.89083321
394,42.2995,-83.663,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,20.21708817
391,42.3,-83.663,BDT,2012,22.99923867,22.07418823,22.07418823,photoresp,Medlyn,0.811558783,17.40442294
393,42.2996,-83.663,BDT,2012,22.99923867,22.07418823,22.07418823,photoresp,Medlyn,0.811558783,17.53465351
395,42.3004,-83.6614023,NDT,2016,20.80938058,19.31263542,19.31263542,photoresp,Medlyn,0.769647439,19.06438137
396,42.3002,-83.6604,BDT,2011,23.31959804,22.68348503,22.68348503,photoresp,Medlyn,0.868271351,20.20288191
397,43.301243,-83.45747,BDT,1983,23.01520873,22.78613091,22.78613091,photoresp,Medlyn,0.748916209,20.23299057
398,45.068779,-83.447461,BDT,1983,23.39530573,23.08753586,23.08753586,photoresp,Medlyn,0.971862177,21.54848781
399,44.590893,-83.422202,NET,1982,21.83593654,22.83167839,20.91378593,photoresp,Medlyn,0.666178465,21.94929275
400,34.6781,-82.83697222,BDT,1988,23.07854666,22.26928711,22.26928711,photoresp,Medlyn,0.801334937,17.71639117
401,36.6816,-82.6051,NET,1993,22.22199511,22.47447014,20.85686874,photoresp,Medlyn,0.947864791,19.82056134
402,39.97853,-82.41219,NDT,2016,20.85894871,19.83044052,19.83044052,photoresp,Medlyn,0.990413268,20.36285555
403,39.97829,-82.41213,NDT,2016,20.85894871,19.83044052,19.83044052,photoresp,Medlyn,0.990413268,20.67855627
404,39.97847,-82.41206,NDT,2016,20.85894871,19.83044052,19.83044052,photoresp,Medlyn,0.990413268,20.0563166
405,42.3,-82.3701,BDT,2011,23.43115658,22.74634361,22.74634361,photoresp,Medlyn,0.597630183,18.78210488
406,29.6358,-82.3701,BDT,2011,23.13177802,22.78256989,22.78256989,photoresp,Medlyn,0.993636827,18.73266801
407,42.3002,-82.34370556,BDT,2011,23.43115658,22.74634361,22.74634361,photoresp,Medlyn,0.597630183,20.34813406
408,29.6501,-82.34370556,BDT,2011,23.13177802,22.78256989,22.78256989,photoresp,Medlyn,0.993636827,20.34048946
409,31.05,-82.267,BET,1995,22.62362947,22.53569984,21.97060776,photoresp,Medlyn,0.996240536,20.46579003
409,31.05,-82.267,BET,1995,22.62362947,22.53569984,21.97060776,photoresp,Medlyn,0.996240536,20.50579003
409,31.05,-82.267,BET,1995,22.62362947,22.53569984,21.97060776,photoresp,Medlyn,0.996240536,19.68579003
409,31.05,-82.267,BDT,1995,23.09534016,22.75861359,22.75861359,photoresp,Medlyn,0.996240536,21.72579003
409,31.05,-82.267,BDT,1995,23.09534016,22.75861359,22.75861359,photoresp,Medlyn,0.996240536,19.52579003
409,31.05,-82.267,BDT,1995,23.09534016,22.75861359,22.75861359,photoresp,Medlyn,0.996240536,21.09579003
409,31.05,-82.267,BDT,1995,23.09534016,22.75861359,22.75861359,photoresp,Medlyn,0.996240536,20.70579003
410,39.3267,-82.101375,BDT,2011,23.5349655,22.72571754,22.72571754,photoresp,Medlyn,0.996133208,21.85738946
411,39.3253,-82.10124722,BDT,2011,23.5349655,22.72571754,22.72571754,photoresp,Medlyn,0.996133208,20.72974444
412,33.32,-81.72,NDT,1992,20.98548809,20.73155975,20.73155975,photoresp,Medlyn,0.996528963,20.90965219
412,33.32,-81.72,BET,1992,22.80238949,22.78940678,22.32188606,photoresp,Medlyn,0.996528963,23.01505465
412,33.32,-81.72,BET,1992,22.80238949,22.78940678,22.32188606,photoresp,Medlyn,0.996528963,22.64600703
412,33.32,-81.72,BDT,1992,23.31308103,23.13430595,23.13430595,photoresp,Medlyn,0.996528963,23.78950602
412,33.32,-81.72,BDT,1992,23.31308103,23.13430595,23.13430595,photoresp,Medlyn,0.996528963,23.64846787
412,33.32,-81.72,BDT,1992,23.31308103,23.13430595,23.13430595,photoresp,Medlyn,0.996528963,23.01505465
412,33.32,-81.72,BDT,1992,23.31308103,23.13430595,23.13430595,photoresp,Medlyn,0.996528963,23.85964912
412,33.32,-81.72,BDT,1992,23.31308103,23.13430595,23.13430595,photoresp,Medlyn,0.996528963,25.76509512
413,28.87487,-81.48874,NDT,2016,20.55343198,19.73539734,19.73539734,photoresp,Medlyn,0.999492109,20.9853391
414,28.87489,-81.48871,NDT,2016,20.55343198,19.73539734,19.73539734,photoresp,Medlyn,0.999492109,21.99116578
415,43.000383,-81.422294,BDT,1993,23.77301841,23.42568207,23.42568207,photoresp,Medlyn,0.879766723,18.96099173
416,25.96495,-81.33611,NDT,2016,20.35475686,20.1007309,20.1007309,photoresp,Medlyn,0.562624176,20.82592367
417,42.977939,-81.24588,BDT,1993,23.68709476,23.22853851,23.22853851,photoresp,Medlyn,0.921061595,21.73929748
418,25.854,-81.01996,NDT,2016,20.35475686,20.1007309,20.1007309,photoresp,Medlyn,0.562624176,22.2166454
419,25.85513,-81.01982,NDT,2016,20.35475686,20.1007309,20.1007309,photoresp,Medlyn,0.562624176,22.54181576
420,9.28,-79.97,BDT,2004,23.88918357,24.32640266,24.32640266,photoresp,Medlyn,0.998369813,19.31158157
420,9.28,-79.97,BDT,2004,23.88918357,24.32640266,24.32640266,photoresp,Medlyn,0.998369813,20.64158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,19.66158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,21.85158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,23.15158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,22.10158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,19.77158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,19.35158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,21.03158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,23.05158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,21.17158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,21.38158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,21.72158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,20.78158157
420,9.28,-79.97,BET,2004,NA,24.65396118,24.69768715,photoresp,Medlyn,0,22.39158157
421,33.162403,-79.829641,NDT,2016,20.43745395,18.96197128,18.96197128,photoresp,Medlyn,0.970243653,20.75405829
422,9.1,-79.7,BET,2008,NA,24.66654205,24.79800415,photoresp,Medlyn,0,19.69769558
423,33.046995,-79.657732,NDT,2016,20.43745395,18.96197128,18.96197128,photoresp,Medlyn,0.970243653,21.22006332
424,8.98,-79.55,BDT,2004,23.73820423,24.18718529,24.18718529,photoresp,Medlyn,1,20.98093903
424,8.98,-79.55,BET,2004,NA,24.53865719,24.60586548,photoresp,Medlyn,0,20.28093903
424,8.98,-79.55,BET,2004,NA,24.53865719,24.60586548,photoresp,Medlyn,0,18.95093903
424,8.98,-79.55,BET,2004,NA,24.53865719,24.60586548,photoresp,Medlyn,0,20.80093903
425,43.6534,-79.38296111,BDT,2011,23.6657502,23.17128181,23.17128181,photoresp,Medlyn,0.999011457,19.93540331
426,8.97,-79.38,BDT,2002,23.85870328,24.30838585,24.30838585,photoresp,Medlyn,1,19.94481768
426,8.97,-79.38,BDT,2002,23.85870328,24.30838585,24.30838585,photoresp,Medlyn,1,20.38731768
426,8.97,-79.38,BDT,2002,23.85870328,24.30838585,24.30838585,photoresp,Medlyn,1,20.28648768
426,8.97,-79.38,BDT,2002,23.85870328,24.30838585,24.30838585,photoresp,Medlyn,1,19.61981768
426,8.97,-79.38,BDT,2002,23.85870328,24.30838585,24.30838585,photoresp,Medlyn,1,21.31981768
426,8.97,-79.38,BDT,1994,23.70851837,24.14289284,24.14289284,photoresp,Medlyn,1,20.86634427
426,8.97,-79.38,BDT,1994,23.70851837,24.14289284,24.14289284,photoresp,Medlyn,1,21.07646393
426,8.97,-79.38,BDT,1994,23.70851837,24.14289284,24.14289284,photoresp,Medlyn,1,20.131606
426,8.97,-79.38,BDT,1992,23.6731408,24.08948135,24.08948135,photoresp,Medlyn,1,23.23398989
426,8.97,-79.38,BDT,1992,23.6731408,24.08948135,24.08948135,photoresp,Medlyn,1,22.39052035
426,8.97,-79.38,BET,1994,NA,24.41437912,24.5436039,photoresp,Medlyn,0,21.39180564
426,8.97,-79.38,NET,1994,21.58781683,21.96562099,22.23387337,photoresp,Medlyn,0.99999994,18.69667444
426,8.97,-79.38,BET,1994,NA,24.41437912,24.5436039,photoresp,Medlyn,0,21.49696283
426,8.97,-79.38,BET,1994,NA,24.41437912,24.5436039,photoresp,Medlyn,0,19.2931991
